key|EBSS_Kr|EBSS_Jp
10080089|悪い予感ばかり当たるな。\nくそっ、なんでこんな日に……。|悪い予感ばかり当たるな。\nくそっ、なんでこんな日に……。
10080090|こんな日だから、ですかね？|こんな日だから、ですかね？
10080091|どういうことだ？|どういうことだ？
10080092|地域活動を快く思ってない人がいるとか……。\nあんまり考えたくはありませんけどね。|地域活動を快く思ってない人がいるとか……。\nあんまり考えたくはありませんけどね。
10080093|もしくは帝国兵の仕業でしょうか？|もしくは帝国兵の仕業でしょうか？
10080094|帝国ならこんな回りくどいことしないわよ。|帝国ならこんな回りくどいことしないわよ。
10080095|う、うぅ……。|う、うぅ……。
10080096|おっ、アリエルが目を覚ましたみたいだね。大丈夫？|おっ、アリエルが目を覚ましたみたいだね。大丈夫？
10080097|……リーナ……。|……リーナ……。
10080098|何か仰っているようですね。|何か仰っているようですね。
10080099|アリーナ……に……。|アリーナ……に……。
10080100|アリーナ？|アリーナ？
10080101|そこに何かあるんでしょうか？|そこに何かあるんでしょうか？
10080102|…………。|…………。
10080103|……また眠ってしまわれたようです。\nもしや、残りのプレゼントの場所でしょうか？|……また眠ってしまわれたようです。\nもしや、残りのプレゼントの場所でしょうか？
10080104|ひとまずアリーナはそっちに任せるわ。\n私は急ぎ、この件を司令官に報告してくる。|ひとまずアリーナはそっちに任せるわ。\n私は急ぎ、この件を司令官に報告してくる。
10080105|了解です。\nアリエルさんのことは、メイさんにお願いしますね。|了解です。\nアリエルさんのことは、メイさんにお願いしますね。
10080106|おっけー。\n何があるかわからないし、くれぐれも気をつけてね。|おっけー。\n何があるかわからないし、くれぐれも気をつけてね。
10080107|基地内部のことですからそう大事にはならないかと思いますが……。\n心の準備だけはしておいた方がよさそうですね。|基地内部のことですからそう大事にはならないかと思いますが……。\n心の準備だけはしておいた方がよさそうですね。
10080108|……？|……？
10080109|どうかしましたか、ミオンさん。|どうかしましたか、ミオンさん。
10080110|何者かの気配がしたような……いや、気のせいか。|何者かの気配がしたような……いや、気のせいか。
10080111|こうしてミオンたちはアリーナへと向かう。\nその背後に忍び寄る影があるとも知らず……。|こうしてミオンたちはアリーナへと向かう。\nその背後に忍び寄る影があるとも知らず……。
10080112|ふふ、アリエルに姿を見られたことは想定外だったが、これはこれで面白い。\nさぁ、早くアリーナへ来て私を楽しませてみろ……！|ふふ、アリエルに姿を見られたことは想定外だったが、これはこれで面白い。\nさぁ、早くアリーナへ来て私を楽しませてみろ……！
10080113| To Be Continued| To Be Continued
10090001|アリーナにきてみましたが、誰もいないですね。\nプレゼントの袋も特に見あたりませんし。|アリーナにきてみましたが、誰もいないですね。\nプレゼントの袋も特に見あたりませんし。
10090002|もしかしてアリエルさんの寝言だったのでは……？|もしかしてアリエルさんの寝言だったのでは……？
10090003|寝言であんなこというなんて、訓練している夢でも見ていたんでしょうか。\n……私もたまに夢に見るほどですし。|寝言であんなこというなんて、訓練している夢でも見ていたんでしょうか。\n……私もたまに夢に見るほどですし。
10090004|おい。|おい。
10090005|あっ、いや、今のは夢にまで見るほど魅力的な訓練だということで……！！|あっ、いや、今のは夢にまで見るほど魅力的な訓練だということで……！！
10090006|私たち以外に誰かいるようだ。|私たち以外に誰かいるようだ。
10090007|え……？|え……？
10090008|気配を完全に消せていないぞ？　甘いな。|気配を完全に消せていないぞ？　甘いな。
